maintenance_id,start_time,end_time,machine_id,line_id,technician_id,maintenance_type_id,related_failure_id,duration_minutes,labor_cost,parts_cost,part_id,part_quantity,total_cost
504,2022-12-30 20:27:00,2022-12-30 21:01:00,4,1,6,1,,34,181.33,0,,0,181.33
505,2022-12-31 16:25:00,2022-12-31 17:00:00,12,3,7,1,,35,204.17,0,,0,204.17
506,2023-01-01 12:34:00,2023-01-01 14:00:00,11,3,7,2,135.0,86,501.67,19500,12.0,1,20001.67
507,2023-01-01 17:47:00,2023-01-01 19:00:00,7,2,8,2,136.0,73,511.0,165000,17.0,3,165511.0
508,2023-01-02 17:40:00,2023-01-02 18:17:00,6,2,6,1,,37,197.33,0,,0,197.33
509,2023-01-03 06:06:00,2023-01-03 06:38:00,10,3,6,1,,32,170.67,0,,0,170.67
510,2023-01-03 10:46:00,2023-01-03 14:00:00,12,3,9,2,137.0,194,1261.0,3200,8.0,1,4461.0
511,2023-01-04 11:07:00,2023-01-04 11:34:00,11,3,10,1,,27,175.5,0,,0,175.5
512,2023-01-04 12:38:00,2023-01-04 13:12:00,1,1,5,1,,34,198.33,0,,0,198.33
513,2023-01-04 22:57:00,2023-01-05 07:00:00,2,1,11,2,138.0,483,6842.5,42000,16.0,1,48842.5
514,2023-01-06 18:56:00,2023-01-06 23:00:00,6,2,9,2,139.0,244,1586.0,0,,0,1586.0
515,2023-01-07 16:59:00,2023-01-07 17:55:00,2,1,5,1,,56,326.67,3200,8.0,1,3526.67
516,2023-01-08 11:22:00,2023-01-08 12:03:00,7,2,10,1,,41,266.5,0,,0,266.5
517,2023-01-08 12:33:00,2023-01-08 13:08:00,8,2,7,1,,35,204.17,16000,13.0,1,16204.17
518,2023-01-08 12:52:00,2023-01-08 13:34:00,9,3,6,1,,42,224.0,3200,8.0,1,3424.0
519,2023-01-08 16:43:00,2023-01-08 17:26:00,3,1,10,1,,43,279.5,0,,0,279.5
520,2023-01-09 04:06:00,2023-01-09 11:00:00,3,1,7,2,140.0,414,2415.0,44000,11.0,2,46415.0
521,2023-01-09 22:33:00,2023-01-10 04:00:00,9,3,3,2,141.0,327,1907.5,3500,5.0,1,5407.5
522,2023-01-10 17:42:00,2023-01-10 18:13:00,12,3,5,1,,31,180.83,3500,5.0,1,3680.83
523,2023-01-11 16:50:00,2023-01-11 17:24:00,5,2,5,1,,34,198.33,0,,0,198.33
524,2023-01-13 11:03:00,2023-01-13 11:42:00,4,1,5,1,,39,227.5,0,,0,227.5
525,2023-01-14 06:02:00,2023-01-14 06:28:00,10,3,2,1,,26,160.33,12500,9.0,1,12660.33
526,2023-01-14 10:29:00,2023-01-14 14:30:00,7,2,6,1,,241,1285.33,0,,0,1285.33
527,2023-01-15 11:19:00,2023-01-15 13:26:00,10,3,9,1,,127,825.5,0,,0,825.5
528,2023-01-16 15:02:00,2023-01-16 15:33:00,11,3,2,1,,31,191.17,0,,0,191.17
529,2023-01-16 19:20:00,2023-01-16 19:47:00,6,2,9,1,,27,175.5,0,,0,175.5
530,2023-01-18 21:06:00,2023-01-18 21:47:00,1,1,3,1,,41,239.17,120000,18.0,2,120239.17
531,2023-01-19 08:19:00,2023-01-19 08:56:00,2,1,10,1,,37,240.5,0,,0,240.5
532,2023-01-20 01:51:00,2023-01-20 06:00:00,2,1,5,2,142.0,249,1452.5,900,3.0,1,2352.5
533,2023-01-20 08:49:00,2023-01-20 12:00:00,1,1,8,2,143.0,191,1337.0,4200,6.0,1,5537.0
534,2023-01-20 19:50:00,2023-01-20 20:12:00,7,2,4,1,,22,117.33,10500,5.0,3,10617.33
535,2023-01-21 07:01:00,2023-01-21 07:46:00,8,2,9,1,,45,292.5,0,,0,292.5
536,2023-01-21 11:52:00,2023-01-21 12:35:00,3,1,2,1,,43,265.17,165000,17.0,3,165265.17
537,2023-01-21 15:58:00,2023-01-21 16:44:00,12,3,9,1,,46,299.0,42000,16.0,1,42299.0
538,2023-01-22 19:40:00,2023-01-22 20:05:00,9,3,6,1,,25,133.33,0,,0,133.33
539,2023-01-24 09:26:00,2023-01-24 10:02:00,4,1,7,1,,36,210.0,0,,0,210.0
540,2023-01-24 22:41:00,2023-01-25 01:00:00,6,2,7,2,144.0,139,810.83,0,,0,810.83
541,2023-01-25 18:21:00,2023-01-25 18:59:00,5,2,3,1,,38,221.67,0,,0,221.67
542,2023-01-26 03:07:00,2023-01-26 10:00:00,10,3,2,2,145.0,413,2546.83,3500,5.0,1,6046.83
543,2023-01-27 06:25:00,2023-01-27 13:00:00,4,1,11,2,146.0,395,5595.83,12500,9.0,1,18095.83
544,2023-01-27 19:29:00,2023-01-28 03:25:00,1,1,11,1,,476,6743.33,0,,0,6743.33
545,2023-01-28 06:48:00,2023-01-28 07:24:00,10,3,10,1,,36,234.0,0,,0,234.0
546,2023-01-28 20:28:00,2023-01-28 20:52:00,11,3,5,1,,24,140.0,0,,0,140.0
547,2023-01-29 03:19:00,2023-01-29 05:00:00,9,3,2,2,147.0,101,622.83,9800,14.0,1,10422.83
548,2023-01-29 18:56:00,2023-01-29 19:21:00,1,1,5,1,,25,145.83,0,,0,145.83
549,2023-01-29 19:14:00,2023-01-29 20:04:00,2,1,2,1,,50,308.33,0,,0,308.33
550,2023-01-29 21:10:00,2023-01-29 21:51:00,6,2,7,1,,41,239.17,0,,0,239.17
551,2023-01-30 12:14:00,2023-01-30 19:00:00,5,2,3,2,148.0,406,2368.33,4200,6.0,1,6568.33
552,2023-01-30 13:56:00,2023-01-31 00:00:00,3,1,5,2,149.0,604,3523.33,25000,9.0,2,28523.33
553,2023-01-30 17:19:00,2023-01-30 17:45:00,7,2,10,1,,26,169.0,0,,0,169.0
554,2023-01-31 18:42:00,2023-01-31 19:23:00,3,1,3,1,,41,239.17,17400,15.0,2,17639.17
555,2023-02-01 15:39:00,2023-02-01 16:05:00,9,3,8,1,,26,182.0,38000,19.0,1,38182.0
556,2023-02-02 19:20:00,2023-02-02 23:00:00,12,3,9,2,150.0,220,1430.0,3600,4.0,3,5030.0
557,2023-02-03 07:38:00,2023-02-03 08:00:00,8,2,9,1,,22,143.0,3600,4.0,3,3743.0
558,2023-02-03 15:53:00,2023-02-03 16:13:00,4,1,7,1,,20,116.67,0,,0,116.67
559,2023-02-03 17:12:00,2023-02-03 17:48:00,12,3,2,1,,36,222.0,0,,0,222.0
560,2023-02-06 04:38:00,2023-02-06 06:00:00,11,3,4,2,151.0,82,437.33,120000,18.0,2,120437.33
561,2023-02-06 08:47:00,2023-02-06 14:00:00,2,1,5,2,152.0,313,1825.83,4800,2.0,2,6625.83
562,2023-02-07 20:40:00,2023-02-07 21:30:00,11,3,6,1,,50,266.67,0,,0,266.67
563,2023-02-08 09:47:00,2023-02-08 10:33:00,5,2,4,1,,46,245.33,0,,0,245.33
564,2023-02-08 19:40:00,2023-02-08 23:00:00,7,2,10,2,153.0,200,1300.0,8700,15.0,1,10000.0
565,2023-02-09 06:30:00,2023-02-09 12:34:00,11,3,9,1,,364,2366.0,0,,0,2366.0
566,2023-02-09 18:02:00,2023-02-09 18:36:00,10,3,6,1,,34,181.33,2400,2.0,1,2581.33
567,2023-02-10 14:21:00,2023-02-10 15:08:00,6,2,3,1,,47,274.17,55000,17.0,1,55274.17
568,2023-02-10 21:57:00,2023-02-10 22:44:00,1,1,10,1,,47,305.5,900,3.0,1,1205.5
569,2023-02-11 08:45:00,2023-02-11 14:00:00,8,2,5,2,154.0,315,1837.5,55000,17.0,1,56837.5
570,2023-02-11 17:54:00,2023-02-11 18:32:00,7,2,5,1,,38,221.67,0,,0,221.67
571,2023-02-12 11:53:00,2023-02-12 12:15:00,2,1,8,1,,22,154.0,12500,9.0,1,12654.0
572,2023-02-14 06:06:00,2023-02-14 06:42:00,3,1,5,1,,36,210.0,55000,17.0,1,55210.0
573,2023-02-14 13:58:00,2023-02-14 14:35:00,4,1,3,1,,37,215.83,0,,0,215.83
574,2023-02-15 11:28:00,2023-02-15 12:26:00,8,2,6,1,,58,309.33,26100,15.0,3,26409.33
575,2023-02-15 18:19:00,2023-02-15 18:41:00,9,3,4,1,,22,117.33,0,,0,117.33
576,2023-02-16 10:07:00,2023-02-16 10:31:00,12,3,5,1,,24,140.0,0,,0,140.0
577,2023-02-16 22:14:00,2023-02-17 03:00:00,6,2,2,2,155.0,286,1763.67,0,,0,1763.67
578,2023-02-17 13:42:00,2023-02-17 15:42:00,4,1,10,1,,120,780.0,0,,0,780.0
579,2023-02-18 09:38:00,2023-02-18 10:19:00,11,3,5,1,,41,239.17,0,,0,239.17
580,2023-02-18 17:44:00,2023-02-18 23:38:00,8,2,2,1,,354,2183.0,0,,0,2183.0
581,2023-02-19 09:29:00,2023-02-19 10:06:00,5,2,3,1,,37,215.83,0,,0,215.83
582,2023-02-19 10:37:00,2023-02-19 19:00:00,3,1,4,2,156.0,503,2682.67,19500,12.0,1,22182.67
583,2023-02-20 06:56:00,2023-02-20 07:42:00,1,1,10,1,,46,299.0,0,,0,299.0
584,2023-02-21 10:42:00,2023-02-21 13:00:00,9,3,9,2,157.0,138,897.0,120000,18.0,2,120897.0
585,2023-02-21 18:20:00,2023-02-21 18:54:00,6,2,5,1,,34,198.33,0,,0,198.33
586,2023-02-21 21:25:00,2023-02-21 22:00:00,10,3,10,1,,35,227.5,2400,4.0,2,2627.5
587,2023-02-21 23:57:00,2023-02-22 02:00:00,1,1,1,2,158.0,123,1127.5,47000,20.0,1,48127.5
588,2023-02-22 03:18:00,2023-02-22 08:00:00,12,3,4,2,159.0,282,1504.0,0,,0,1504.0
589,2023-02-22 16:11:00,2023-02-22 16:40:00,2,1,9,1,,29,188.5,0,,0,188.5
590,2023-02-24 06:19:00,2023-02-24 07:00:00,3,1,9,1,,41,266.5,120000,18.0,2,120266.5
591,2023-02-24 07:13:00,2023-02-24 14:00:00,11,3,7,2,160.0,407,2374.17,16000,13.0,1,18374.17
592,2023-02-25 06:40:00,2023-02-25 07:29:00,8,2,6,1,,49,261.33,2400,4.0,2,2661.33
593,2023-02-25 18:35:00,2023-02-25 19:34:00,7,2,2,1,,59,363.83,0,,0,363.83
594,2023-02-26 18:51:00,2023-02-26 22:54:00,5,2,7,1,,243,1417.5,19500,12.0,1,20917.5
595,2023-02-28 17:11:00,2023-02-28 18:08:00,9,3,4,1,,57,304.0,0,,0,304.0
596,2023-02-28 17:35:00,2023-02-28 18:29:00,4,1,5,1,,54,315.0,0,,0,315.0
597,2023-03-01 06:53:00,2023-03-01 14:00:00,4,1,10,2,161.0,427,2775.5,18500,10.0,1,21275.5
598,2023-03-01 11:28:00,2023-03-01 11:59:00,12,3,6,1,,31,165.33,18500,10.0,1,18665.33
599,2023-03-01 18:03:00,2023-03-01 18:48:00,5,2,10,1,,45,292.5,0,,0,292.5
600,2023-03-03 11:07:00,2023-03-03 19:00:00,10,3,3,2,162.0,473,2759.17,0,,0,2759.17
601,2023-03-03 21:13:00,2023-03-04 05:00:00,2,1,6,2,163.0,467,2490.67,3600,1.0,2,6090.67
602,2023-03-04 18:41:00,2023-03-04 19:20:00,11,3,5,1,,39,227.5,55000,17.0,1,55227.5
603,2023-03-05 07:30:00,2023-03-05 08:04:00,6,2,4,1,,34,181.33,0,,0,181.33
604,2023-03-05 18:40:00,2023-03-05 19:02:00,1,1,8,1,,22,154.0,47000,20.0,1,47154.0
605,2023-03-05 23:04:00,2023-03-06 03:00:00,7,2,8,2,164.0,236,1652.0,76000,19.0,2,77652.0
606,2023-03-06 12:00:00,2023-03-06 12:51:00,3,1,8,1,,51,357.0,9800,14.0,1,10157.0
607,2023-03-06 14:55:00,2023-03-06 15:15:00,10,3,10,1,,20,130.0,0,,0,130.0
608,2023-03-07 13:27:00,2023-03-07 13:54:00,2,1,5,1,,27,157.5,0,,0,157.5
609,2023-03-07 16:19:00,2023-03-07 19:00:00,8,2,3,2,165.0,161,939.17,0,,0,939.17
610,2023-03-07 21:32:00,2023-03-07 22:16:00,7,2,6,1,,44,234.67,12600,6.0,3,12834.67
611,2023-03-08 18:39:00,2023-03-08 22:48:00,2,1,5,1,,249,1452.5,0,,0,1452.5
612,2023-03-11 10:18:00,2023-03-11 10:56:00,8,2,10,1,,38,247.0,0,,0,247.0
613,2023-03-12 12:44:00,2023-03-12 13:40:00,12,3,4,1,,56,298.67,0,,0,298.67
614,2023-03-13 12:30:00,2023-03-13 12:59:00,5,2,8,1,,29,203.0,9800,14.0,1,10003.0
615,2023-03-13 15:25:00,2023-03-13 21:24:00,12,3,4,1,,359,1914.67,3500,5.0,1,5414.67
616,2023-03-13 20:40:00,2023-03-13 21:04:00,9,3,8,1,,24,168.0,0,,0,168.0
617,2023-03-14 17:06:00,2023-03-14 17:54:00,4,1,2,1,,48,296.0,38000,19.0,1,38296.0
618,2023-03-16 08:43:00,2023-03-16 09:09:00,10,3,4,1,,26,138.67,0,,0,138.67
619,2023-03-16 22:11:00,2023-03-17 00:00:00,5,2,8,2,166.0,109,763.0,900,3.0,1,1663.0
620,2023-03-17 13:41:00,2023-03-17 16:00:00,2,1,5,2,167.0,139,810.83,16000,13.0,1,16810.83
621,2023-03-17 14:36:00,2023-03-17 15:28:00,1,1,4,1,,52,277.33,47000,20.0,1,47277.33
622,2023-03-18 06:53:00,2023-03-18 07:48:00,11,3,2,1,,55,339.17,0,,0,339.17
623,2023-03-18 13:22:00,2023-03-18 17:00:00,1,1,9,2,168.0,218,1417.0,126000,16.0,3,127417.0
624,2023-03-18 13:57:00,2023-03-18 14:44:00,2,1,6,1,,47,250.67,0,,0,250.67
625,2023-03-18 16:55:00,2023-03-18 17:33:00,3,1,2,1,,38,234.33,0,,0,234.33
626,2023-03-18 18:21:00,2023-03-18 19:17:00,6,2,2,1,,56,345.33,0,,0,345.33
627,2023-03-19 14:58:00,2023-03-19 15:31:00,7,2,10,1,,33,214.5,7200,2.0,3,7414.5
628,2023-03-19 15:48:00,2023-03-19 18:53:00,6,2,10,1,,185,1202.5,0,,0,1202.5
629,2023-03-20 01:01:00,2023-03-20 03:00:00,3,1,3,2,169.0,119,694.17,55500,10.0,3,56194.17
630,2023-03-21 00:15:00,2023-03-21 03:00:00,9,3,5,2,170.0,165,962.5,55000,17.0,1,55962.5
631,2023-03-21 11:30:00,2023-03-21 12:06:00,8,2,8,1,,36,252.0,0,,0,252.0
632,2023-03-24 07:29:00,2023-03-24 08:25:00,9,3,10,1,,56,364.0,0,,0,364.0
633,2023-03-25 14:00:00,2023-03-25 19:00:00,6,2,2,2,171.0,300,1850.0,0,,0,1850.0
634,2023-03-25 20:45:00,2023-03-25 21:23:00,12,3,6,1,,38,202.67,60000,18.0,1,60202.67
635,2023-03-26 16:57:00,2023-03-26 17:39:00,4,1,3,1,,42,245.0,0,,0,245.0
636,2023-03-27 20:06:00,2023-03-27 21:01:00,5,2,5,1,,55,320.83,0,,0,320.83
637,2023-03-28 07:40:00,2023-03-28 08:14:00,10,3,4,1,,34,181.33,0,,0,181.33
638,2023-03-28 09:26:00,2023-03-28 10:02:00,2,1,10,1,,36,234.0,4200,6.0,1,4434.0
639,2023-03-28 17:23:00,2023-03-28 17:57:00,1,1,7,1,,34,198.33,1200,4.0,1,1398.33
640,2023-03-29 01:48:00,2023-03-29 05:00:00,11,3,7,2,172.0,192,1120.0,38000,19.0,1,39120.0
641,2023-03-29 07:24:00,2023-03-29 15:00:00,7,2,10,2,173.0,456,2964.0,55500,10.0,3,58464.0
642,2023-03-30 20:53:00,2023-03-30 21:31:00,6,2,8,1,,38,266.0,0,,0,266.0
643,2023-03-31 16:45:00,2023-04-01 00:00:00,10,3,11,2,174.0,435,6162.5,22000,11.0,1,28162.5
644,2023-04-01 03:59:00,2023-04-01 11:00:00,12,3,3,2,175.0,421,2455.83,8700,15.0,1,11155.83
645,2023-04-01 15:35:00,2023-04-01 16:02:00,8,2,7,1,,27,157.5,900,3.0,1,1057.5
646,2023-04-01 16:03:00,2023-04-01 16:50:00,7,2,9,1,,47,305.5,0,,0,305.5
647,2023-04-01 18:29:00,2023-04-01 19:04:00,3,1,9,1,,35,227.5,0,,0,227.5
648,2023-04-05 06:27:00,2023-04-05 15:00:00,8,2,11,2,176.0,513,7267.5,110000,17.0,2,117267.5
649,2023-04-05 08:13:00,2023-04-05 09:08:00,9,3,8,1,,55,385.0,4800,7.0,1,5185.0
650,2023-04-05 13:46:00,2023-04-05 19:00:00,2,1,10,2,177.0,314,2041.0,9800,14.0,1,11841.0
651,2023-04-06 04:48:00,2023-04-06 13:00:00,4,1,10,2,178.0,492,3198.0,0,,0,3198.0
652,2023-04-07 09:48:00,2023-04-07 10:19:00,1,1,8,1,,31,217.0,0,,0,217.0
653,2023-04-07 10:19:00,2023-04-07 10:51:00,2,1,4,1,,32,170.67,0,,0,170.67
654,2023-04-08 13:49:00,2023-04-08 14:35:00,11,3,8,1,,46,322.0,3200,8.0,1,3522.0
655,2023-04-08 16:54:00,2023-04-08 17:42:00,12,3,5,1,,48,280.0,0,,0,280.0
656,2023-04-08 19:47:00,2023-04-09 00:04:00,9,3,3,1,,257,1499.17,60000,18.0,1,61499.17
657,2023-04-09 10:45:00,2023-04-09 11:34:00,10,3,10,1,,49,318.5,25000,9.0,2,25318.5
658,2023-04-09 11:06:00,2023-04-09 11:26:00,5,2,9,1,,20,130.0,114000,19.0,3,114130.0
659,2023-04-12 14:45:00,2023-04-12 15:26:00,7,2,10,1,,41,266.5,2400,4.0,2,2666.5
660,2023-04-13 01:54:00,2023-04-13 08:00:00,7,2,9,2,179.0,366,2379.0,19500,12.0,1,21879.0
661,2023-04-13 07:00:00,2023-04-13 07:33:00,3,1,4,1,,33,176.0,84000,16.0,2,84176.0
662,2023-04-13 19:38:00,2023-04-13 20:22:00,6,2,6,1,,44,234.67,2400,4.0,2,2634.67
663,2023-04-14 09:31:00,2023-04-14 10:04:00,8,2,3,1,,33,192.5,4800,7.0,1,4992.5
664,2023-04-15 11:23:00,2023-04-15 14:00:00,5,2,3,2,180.0,157,915.83,7000,5.0,2,7915.83
665,2023-04-16 09:18:00,2023-04-16 11:00:00,11,3,3,2,181.0,102,595.0,19500,12.0,1,20095.0
666,2023-04-18 08:48:00,2023-04-18 09:44:00,1,1,2,1,,56,345.33,0,,0,345.33
667,2023-04-18 11:35:00,2023-04-18 11:56:00,12,3,7,1,,21,122.5,0,,0,122.5
668,2023-04-18 18:40:00,2023-04-18 19:38:00,4,1,8,1,,58,406.0,0,,0,406.0
669,2023-04-19 05:34:00,2023-04-19 12:00:00,9,3,9,2,182.0,386,2509.0,0,,0,2509.0
670,2023-04-20 08:47:00,2023-04-20 09:08:00,10,3,9,1,,21,136.5,0,,0,136.5
671,2023-04-20 15:46:00,2023-04-20 16:18:00,11,3,8,1,,32,224.0,38000,19.0,1,38224.0
672,2023-04-21 11:17:00,2023-04-21 11:41:00,2,1,10,1,,24,156.0,2400,2.0,1,2556.0
673,2023-04-23 04:44:00,2023-04-23 08:00:00,3,1,8,2,183.0,196,1372.0,38000,19.0,1,39372.0
674,2023-04-23 15:46:00,2023-04-23 16:18:00,5,2,8,1,,32,224.0,0,,0,224.0
675,2023-04-24 07:53:00,2023-04-24 08:40:00,3,1,2,1,,47,289.83,60000,18.0,1,60289.83
676,2023-04-24 15:15:00,2023-04-24 15:42:00,6,2,2,1,,27,166.5,0,,0,166.5
677,2023-04-24 19:48:00,2023-04-25 03:05:00,3,1,6,1,,437,2330.67,0,,0,2330.67
678,2023-04-26 19:48:00,2023-04-26 20:37:00,7,2,4,1,,49,261.33,0,,0,261.33
679,2023-04-27 19:51:00,2023-04-27 20:34:00,8,2,7,1,,43,250.83,19500,12.0,1,19750.83
680,2023-04-28 02:16:00,2023-04-28 07:00:00,4,1,10,2,184.0,284,1846.0,16000,13.0,1,17846.0
681,2023-04-28 16:48:00,2023-04-28 17:09:00,1,1,3,1,,21,122.5,9600,7.0,2,9722.5
682,2023-04-29 10:53:00,2023-04-29 11:48:00,12,3,4,1,,55,293.33,38000,19.0,1,38293.33
683,2023-04-29 21:58:00,2023-04-29 22:48:00,9,3,3,1,,50,291.67,0,,0,291.67
684,2023-05-02 15:55:00,2023-05-02 16:44:00,2,1,3,1,,49,285.83,38000,19.0,1,38285.83
685,2023-05-02 18:10:00,2023-05-02 19:01:00,4,1,3,1,,51,297.5,0,,0,297.5
686,2023-05-03 16:00:00,2023-05-03 20:00:00,6,2,6,2,185.0,240,1280.0,0,,0,1280.0
687,2023-05-03 20:56:00,2023-05-03 21:55:00,10,3,5,1,,59,344.17,0,,0,344.17
688,2023-05-04 06:27:00,2023-05-04 07:11:00,11,3,8,1,,44,308.0,0,,0,308.0
689,2023-05-05 17:08:00,2023-05-05 23:00:00,1,1,6,2,186.0,352,1877.33,42000,16.0,1,43877.33
690,2023-05-05 19:37:00,2023-05-05 20:00:00,3,1,2,1,,23,141.83,19500,12.0,1,19641.83
691,2023-05-07 10:02:00,2023-05-07 10:22:00,6,2,5,1,,20,116.67,19600,14.0,2,19716.67
692,2023-05-07 11:27:00,2023-05-07 11:55:00,5,2,10,1,,28,182.0,0,,0,182.0
693,2023-05-08 21:45:00,2023-05-08 22:25:00,7,2,6,1,,40,213.33,0,,0,213.33
694,2023-05-09 06:10:00,2023-05-09 07:01:00,9,3,7,1,,51,297.5,0,,0,297.5
695,2023-05-09 19:21:00,2023-05-10 02:00:00,7,2,5,2,187.0,399,2327.5,37500,9.0,3,39827.5
696,2023-05-10 18:42:00,2023-05-10 19:30:00,12,3,5,1,,48,280.0,0,,0,280.0
697,2023-05-10 18:58:00,2023-05-10 19:40:00,8,2,9,1,,42,273.0,44000,11.0,2,44273.0
698,2023-05-11 11:22:00,2023-05-11 12:18:00,1,1,2,1,,56,345.33,0,,0,345.33
699,2023-05-12 06:02:00,2023-05-12 08:00:00,2,1,8,2,188.0,118,826.0,900,3.0,1,1726.0
700,2023-05-13 08:36:00,2023-05-13 18:00:00,12,3,9,2,189.0,564,3666.0,3500,5.0,1,7166.0
701,2023-05-14 18:04:00,2023-05-14 18:56:00,2,1,7,1,,52,303.33,0,,0,303.33
702,2023-05-15 11:10:00,2023-05-15 11:56:00,4,1,4,1,,46,245.33,16000,13.0,1,16245.33
703,2023-05-15 11:17:00,2023-05-15 11:53:00,11,3,8,1,,36,252.0,0,,0,252.0
704,2023-05-16 09:56:00,2023-05-16 10:33:00,10,3,3,1,,37,215.83,3200,8.0,1,3415.83
705,2023-05-17 07:43:00,2023-05-17 17:00:00,11,3,2,2,190.0,557,3434.83,900,3.0,1,4334.83
706,2023-05-18 12:05:00,2023-05-18 17:20:00,7,2,3,1,,315,1837.5,44000,11.0,2,45837.5
707,2023-05-18 13:57:00,2023-05-18 14:24:00,5,2,9,1,,27,175.5,18500,10.0,1,18675.5
708,2023-05-18 16:28:00,2023-05-18 19:00:00,10,3,9,2,191.0,152,988.0,3200,8.0,1,4188.0
709,2023-05-19 06:03:00,2023-05-19 06:47:00,9,3,6,1,,44,234.67,0,,0,234.67
710,2023-05-19 12:38:00,2023-05-19 13:00:00,3,1,4,1,,22,117.33,4200,6.0,1,4317.33
711,2023-05-19 21:41:00,2023-05-19 22:34:00,6,2,10,1,,53,344.5,0,,0,344.5
712,2023-05-21 07:44:00,2023-05-21 15:00:00,4,1,2,2,192.0,436,2688.67,60000,18.0,1,62688.67
713,2023-05-21 08:01:00,2023-05-21 08:46:00,1,1,7,1,,45,262.5,0,,0,262.5
714,2023-05-21 17:54:00,2023-05-21 18:44:00,8,2,3,1,,50,291.67,32000,13.0,2,32291.67
715,2023-05-22 16:00:00,2023-05-22 23:00:00,9,3,8,2,193.0,420,2940.0,0,,0,2940.0
716,2023-05-22 21:19:00,2023-05-22 22:15:00,7,2,4,1,,56,298.67,4200,6.0,1,4498.67
717,2023-05-23 09:46:00,2023-05-23 10:41:00,12,3,10,1,,55,357.5,0,,0,357.5
718,2023-05-24 07:31:00,2023-05-24 08:01:00,2,1,6,1,,30,160.0,0,,0,160.0
719,2023-05-25 18:40:00,2023-05-25 22:00:00,3,1,6,2,194.0,200,1066.67,110000,17.0,2,111066.67
720,2023-05-25 19:43:00,2023-05-25 20:30:00,4,1,6,1,,47,250.67,0,,0,250.67
721,2023-05-26 00:28:00,2023-05-26 03:00:00,7,2,9,2,195.0,152,988.0,60000,18.0,1,60988.0
722,2023-05-27 00:20:00,2023-05-27 05:00:00,8,2,1,2,196.0,280,2566.67,4200,6.0,1,6766.67
723,2023-05-28 15:26:00,2023-05-28 16:22:00,5,2,5,1,,56,326.67,0,,0,326.67
724,2023-05-29 21:15:00,2023-05-30 00:00:00,6,2,4,2,197.0,165,880.0,18500,10.0,1,19380.0
725,2023-05-29 21:49:00,2023-05-29 22:37:00,11,3,3,1,,48,280.0,0,,0,280.0
726,2023-05-30 10:45:00,2023-05-30 11:43:00,6,2,3,1,,58,338.33,0,,0,338.33
727,2023-05-30 17:32:00,2023-05-30 18:14:00,3,1,8,1,,42,294.0,42000,16.0,1,42294.0
728,2023-05-30 18:53:00,2023-05-30 19:27:00,10,3,5,1,,34,198.33,2400,2.0,1,2598.33
729,2023-06-01 13:33:00,2023-06-01 14:03:00,8,2,10,1,,30,195.0,0,,0,195.0
730,2023-06-01 22:13:00,2023-06-02 00:00:00,2,1,8,2,198.0,107,749.0,9600,7.0,2,10349.0
731,2023-06-02 11:48:00,2023-06-02 12:08:00,9,3,10,1,,20,130.0,0,,0,130.0
732,2023-06-03 12:10:00,2023-06-03 12:46:00,1,1,7,1,,36,210.0,16000,13.0,1,16210.0
733,2023-06-04 06:52:00,2023-06-04 07:20:00,7,2,10,1,,28,182.0,37000,10.0,2,37182.0
734,2023-06-04 08:37:00,2023-06-04 09:02:00,12,3,5,1,,25,145.83,10500,5.0,3,10645.83
735,2023-06-04 20:24:00,2023-06-04 21:05:00,2,1,2,1,,41,252.83,0,,0,252.83
736,2023-06-08 01:33:00,2023-06-08 05:00:00,5,2,7,2,199.0,207,1207.5,0,,0,1207.5
737,2023-06-08 13:18:00,2023-06-08 14:13:00,5,2,8,1,,55,385.0,0,,0,385.0
738,2023-06-08 16:19:00,2023-06-08 16:44:00,4,1,4,1,,25,133.33,37500,9.0,3,37633.33
739,2023-06-09 21:12:00,2023-06-09 21:40:00,6,2,5,1,,28,163.33,0,,0,163.33
740,2023-06-12 16:20:00,2023-06-12 17:09:00,11,3,6,1,,49,261.33,14400,7.0,3,14661.33
741,2023-06-12 21:49:00,2023-06-12 22:15:00,3,1,9,1,,26,169.0,47000,20.0,1,47169.0
742,2023-06-13 16:41:00,2023-06-13 17:29:00,10,3,4,1,,48,256.0,0,,0,256.0
743,2023-06-14 06:14:00,2023-06-14 07:04:00,8,2,2,1,,50,308.33,3600,1.0,2,3908.33
744,2023-06-14 09:08:00,2023-06-14 09:59:00,12,3,5,1,,51,297.5,0,,0,297.5
745,2023-06-14 09:16:00,2023-06-14 09:59:00,9,3,3,1,,43,250.83,0,,0,250.83
746,2023-06-15 03:00:00,2023-06-15 09:00:00,1,1,4,2,200.0,360,1920.0,22000,11.0,1,23920.0
747,2023-06-16 02:22:00,2023-06-16 08:00:00,11,3,6,2,201.0,338,1802.67,0,,0,1802.67
748,2023-06-16 07:09:00,2023-06-16 12:00:00,4,1,9,2,202.0,291,1891.5,900,3.0,1,2791.5
749,2023-06-17 08:16:00,2023-06-17 09:09:00,7,2,9,1,,53,344.5,0,,0,344.5
750,2023-06-17 09:33:00,2023-06-17 09:58:00,1,1,7,1,,25,145.83,0,,0,145.83
751,2023-06-18 06:33:00,2023-06-18 07:27:00,2,1,2,1,,54,333.0,0,,0,333.0
752,2023-06-18 10:02:00,2023-06-18 10:22:00,4,1,7,1,,20,116.67,38000,19.0,1,38116.67
753,2023-06-19 11:16:00,2023-06-19 19:00:00,10,3,3,2,203.0,464,2706.67,18500,10.0,1,21206.67
